type,name,median,q025,q975,probability_positive
coefficient,alpha,-4.544001712036293,-5.241234830951019,-4.112486794974835,0
coefficient,beta_move,-0.2415329842400269,-1.2590979338963295,0.5311614532983651,0.2814
coefficient,beta_sex,0.4286666980781744,0.07458344316089317,0.7635063416203174,0.991
derived,OR_high_mobility,0.7854228970160309,0.2839100170134074,1.7009066878497827,NA
derived,OR_male,1.5352092609177963,1.077435254458602,2.1457869072861993,NA
